image,source1_path,source2_path,fused_path,SSIM,PSNR,MI,EN,CC,FMI,SF,AG
0011_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\18028.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\18028.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0011_fused.png,0.758886456489563,18.767116728313518,1.305692046880722,5.1396942138671875,0.9780144691467285,0.2556551732122898,0.08317609131336212,0.03143727779388428
0012_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\21014.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\21014.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0012_fused.png,0.7982764542102814,18.4989212469308,1.4161908626556396,4.818714141845703,0.990097165107727,0.2708311155438423,0.06676247715950012,0.02349282056093216
0013_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\22010.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\22010.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0013_fused.png,0.7541555762290955,17.74378298358196,1.281393051147461,5.322307109832764,0.9742571711540222,0.2527177929878235,0.0933460220694542,0.036375418305397034
0014_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\25014.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\25014.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0014_fused.png,0.7360591292381287,19.556062050402762,1.3758044242858887,5.7579827308654785,0.9658833742141724,0.23791252821683884,0.08534885197877884,0.03407631069421768
0015_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\25018.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\25018.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0015_fused.png,0.7504566311836243,18.377435091617926,1.282249629497528,5.574461460113525,0.9819068908691406,0.22673474252223969,0.08328918367624283,0.03311783820390701
0016_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\28011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\28011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0016_fused.png,0.7959661781787872,18.06082266210401,1.2633984088897705,4.576700687408447,0.9899106621742249,0.2720005214214325,0.06897132098674774,0.023700950667262077
0017_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\29011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\29011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0017_fused.png,0.7359499931335449,19.683019061762792,1.4003795385360718,5.572758674621582,0.980907678604126,0.25506624579429626,0.0881357416510582,0.034398242831230164
0018_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\35007.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\35007.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0018_fused.png,0.789829671382904,21.08785658250408,1.2573320865631104,4.688323974609375,0.9861213564872742,0.27896056324243546,0.07170644402503967,0.025841791182756424
0019_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\35010.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\35010.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0019_fused.png,0.7878487408161163,19.90970839080657,1.2934650778770447,4.763110637664795,0.9879740476608276,0.2861001789569855,0.0767320841550827,0.026042331010103226
0020_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\36023.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\36023.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0020_fused.png,0.8256560266017914,21.38561304086673,1.1700992584228516,4.109679222106934,0.9794363975524902,0.2953839898109436,0.07711565494537354,0.02531219832599163
0021_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\36034.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\36034.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0021_fused.png,0.848833441734314,21.1223290384495,1.1201282143592834,3.7019150257110596,0.9878702759742737,0.3198104128241539,0.06637293845415115,0.020208295434713364
0022_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\40022.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\40022.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0022_fused.png,0.7251125574111938,18.36635141546639,1.3361454606056213,5.654263496398926,0.9846754670143127,0.2392662912607193,0.09159017354249954,0.03620832785964012
0023_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\SPECT\40031.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\SPECT-MRI\test\MRI\40031.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\spect_mri\fused_original\0023_fused.png,0.7047118544578552,19.733116145547005,1.410730242729187,5.729002475738525,0.9815603494644165,0.24644835293293,0.08584366738796234,0.033093247562646866
mean +/- std,,,,0.749909 +/- 0.051780,19.668053 +/- 1.250534,1.310561 +/- 0.070239,5.199029 +/- 0.614129,0.979979 +/- 0.008309,0.248117 +/- 0.036301,0.079491 +/- 0.010000,0.030200 +/- 0.005497
