image,source1_path,source2_path,fused_path,SSIM,PSNR,MI,EN,CC,FMI,SF,AG
0011_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\21014.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\21014.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0011_fused.png,0.7777388393878937,15.656028229899142,1.3377218842506409,4.854804039001465,0.9386492967605591,0.28052353858947754,0.13765627145767212,0.03373130038380623
0012_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\28011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\28011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0012_fused.png,0.7849357426166534,15.136850589891587,1.4611472487449646,4.718489646911621,0.9487806558609009,0.31186455488204956,0.1157238557934761,0.02993757277727127
0013_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\32011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\32011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0013_fused.png,0.721168041229248,14.801212075441516,1.3297290802001953,5.5538330078125,0.9505466818809509,0.2762858048081398,0.147431880235672,0.04434451088309288
0014_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\33013.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\33013.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0014_fused.png,0.7445854246616364,14.314652594573243,1.3851081132888794,5.177533149719238,0.942363440990448,0.2922353893518448,0.13138796389102936,0.03586740046739578
0015_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\34008.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\34008.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0015_fused.png,0.7000759541988373,14.726934186487771,1.1446108222007751,5.396700382232666,0.944667637348175,0.25093355029821396,0.17326253652572632,0.05252022668719292
0016_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\34010.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\34010.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0016_fused.png,0.6955403685569763,14.57580619314059,1.141146957874298,5.475601673126221,0.9392086863517761,0.2455902397632599,0.16559092700481415,0.05128327012062073
0017_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\37011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\37011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0017_fused.png,0.7395307421684265,14.810428630378002,1.1401363611221313,5.081414699554443,0.9525574445724487,0.27001045644283295,0.15577217936515808,0.04416928440332413
0018_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\41010.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\41010.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0018_fused.png,0.7207707166671753,14.463169031225986,1.3379166722297668,5.190436363220215,0.9423685073852539,0.28110235929489136,0.1287769079208374,0.03767171502113342
0019_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\41011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\41011.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0019_fused.png,0.7335423529148102,14.775683440389317,1.3616572618484497,5.131340503692627,0.9400304555892944,0.29211151599884033,0.12824533879756927,0.03647187352180481
0020_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\41012.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\41012.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0020_fused.png,0.7366253733634949,14.670569000299894,1.3458828926086426,5.099636077880859,0.9401205778121948,0.29170091450214386,0.12888997793197632,0.03731008619070053
0021_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\41013.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\41013.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0021_fused.png,0.7327100932598114,14.486068771711675,1.3410468697547913,5.03005838394165,0.937431812286377,0.30025164783000946,0.12924981117248535,0.03749033063650131
0022_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\41014.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\41014.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0022_fused.png,0.7455819845199585,14.439397286722336,1.3446563482284546,4.921907901763916,0.9407296776771545,0.2944164425134659,0.12379171699285507,0.03459107503294945
0023_fused.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\CT\41015.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\data\raw\AANLIB\CT-MRI\test\MRI\41015.png,E:\El Gam3a\My bachelor\Final-Fused Bachelor\Final-FusedBachelor\outputs\models\gan\images\aanlib\test\ct_mri\fused_original\0023_fused.png,0.7541157305240631,14.364149414951466,1.3367499113082886,4.787257671356201,0.9392402172088623,0.29904066026210785,0.1198694109916687,0.03230134770274162
mean +/- std,,,,0.741580 +/- 0.023732,14.801822 +/- 0.567527,1.283802 +/- 0.110882,5.045779 +/- 0.234925,0.943683 +/- 0.006756,0.286145 +/- 0.020116,0.144183 +/- 0.020298,0.040525 +/- 0.006687
